problem,solution,answer,problem_type
"降气定喘丸的主治证是

A.痰浊阻肺
B.肺燥咳嗽
C.阴虚燥咳
D.表寒里热
E.风寒水饮",$A$,A,single_choice
"下列诸症除哪项外均是实证的临床表现

A.腹痛拒按
B.呼吸喘促
C.脉实有力
D.神疲乏力
E.小便不利",$D$,D,single_choice
"治疗应采用的治法是

A.镇惊定志，养心安神
B.补血养心，益气安神
C.滋阴清火，养心安神
D.温补心阳，安神定悸
E.振奋心阳，宁心安神",$D$,D,single_choice
"治宜选用的方剂是

A.麻子仁丸
B.更衣丸
C.大承气汤
D.黄芪汤
E.大柴胡汤",$D$,D,single_choice
"性温，能降逆调中的药是

A.木香
B.乌药
C.沉香
D.香附
E.青皮",$C$,C,single_choice
"肝肾不足证崩漏出血期的最佳治法是

A.滋益肾阴
	8
专业网校课程、题库软件、考试用书、资讯信息全方位一体化职业考试学习平台
B.滋补肝肾，止血调经
C.滋养肝肾
D.滋肾养肝，固冲止血
E.滋肾益阴，佐以助阳",$B$,B,single_choice
"某女，48岁。经常感冒，医师告诫其在感冒流行期间，一定要重视预防，服用防治方药。作为药师，对患者进行合理的健康指导，以下说法错误的是

A.服药期间，应忌辛辣、生冷、油腻，以免影响药物吸收和药效的发挥
B.冬春风寒当令季节，可用贯可用藿香、佩兰各5g，薄荷2g，煮汤以代饮料
C.时邪毒盛，流行广泛，可用贯众10g，板蓝根（或大青叶）12g，生甘草3g，煎服，日一剂
D.在气候冷热变化时，随时增减衣服，避免受凉淋雨及过度疲劳
E.劝止患者到公共场所活动，防止交叉感染，以控制其流行",$B$,B,single_choice
"肾虚腰痛，偏于肾阴虚者，可服用

A.河车大造丸
B.左归丸
C.六味地黄丸
D.青娥丸
E.右归丸",$B$,B,single_choice
"郁证心脾两虚证的最佳选方是

A.四逆散
B.柴胡疏肝散
C.归脾丸
D.逍遥散
E.半夏厚朴汤",$C$,C,single_choice
"现行《中国药典》载有毒性药材和饮片共计83种，分为大毒、有毒、小毒等三类。以上属小毒的中药有

A.地肤子
B.北豆根
C.天仙子
D.山豆根
E.千金子",$B$,B,single_choice
"外感咳嗽治疗原则是

A.祛邪利肺
B.疏风散寒
C.调和营卫
D.解表发汗
E.祛风化痰",$A$,A,single_choice
"关于雄黄的描述错误的是

A.有毒
B.外用不可长期涂抹
C.内服不可久用
D.成分是三氧化二砷
E.忌火煅",$D$,D,single_choice
"消瘿丸的功能是

A.散结消瘿
B.逐痰降火
C.燥湿化痰、理气和胃
D.清热化痰，止咳
	64

E.健脾祛湿、化痰熄风",$A$,A,single_choice
"治疗虚劳时患者形体消瘦，口燥咽干，潮热颧红，五心烦热，大便干结，舌红少津，脉细数，治法宜

A.补血养肝
B.益气补虚
C.补阳温中
D.养阴生津
E.阴阳双补",$D$,D,single_choice
"京万红软膏的功能包括

A.活血解毒
B.化痰散结
C.消肿止痛
D.去腐生肌
E.燥湿清热",$A$,A,single_choice
"症见痹证日久不愈，肢体、关节屈伸不利，关节肿大僵硬、变形，可选用

A.乌头汤
B.桃红饮合独活寄生汤
C.防风汤
D.归脾汤
E.薏苡仁汤",$B$,B,single_choice
"与溴麝香草酚蓝显色剂在一定pH条件下生成有色复合物的是 。

A.木脂素
B.生物碱
C.挥发油
D.香豆素
E.强心苷",$B$,B,single_choice
"针对患者的病症，最宜选用治疗的药物是

A.三七
B.生地
C.黄芪
D.玄参
E.菟丝子",$A$,A,single_choice
"黄连中的生物碱类型主要是 。

A.小檗碱
B.麻黄碱
C.槟榔碱
D.咖啡因
E.甜菜碱",$A$,A,single_choice
"以下不可作为风寒感冒和风热感冒的辨证依据的是

A.恶寒、发热的轻重
B.口渴与口不渴
C.舌苔黄与舌苔白
D.脉浮与不浮
E.咽喉红肿疼痛与否",$D$,D,single_choice
"患者常在劳累之后低热，伴有头晕乏力，气短懒言，食少纳呆，大便溏薄，舌淡苔白，脉弱。其治法是A滋阴清热，益胃生津
B.活血化瘀，行气止痛
C.清肝泻热，除烦止渴
D.益气健脾，甘温除热
E.益气养血，健脾宁心
参考答案：D
【解析】内伤发热——气虚发热证【治法】益气健脾，甘温除热。掌握“内伤发热”知识点。
95.以下不属于寒湿腰痛症状特点的是

A.腰部冷痛重着
B.腰痛如刺
C.静卧疼痛不减
D.寒冷阴雨天气加重
E.转侧不利，逐渐加重",$B$,B,single_choice
"不属于僵蚕性状鉴别特征的是 。

A.呈圆柱形，多弯曲皱缩
B.表面有白色粉霜状的气生菌丝和分生孢子
C.足4对，体节不明显
D.质硬而脆，断面平坦
E.气微腥，味微咸",$C$,C,single_choice
"药材用蒸馏酒浸提制得的澄明液体制剂是 。

A.流浸膏剂
B.浸膏剂
C.煎膏剂
D.酒剂
E.酊剂",$D$,D,single_choice
"盐酸-镁粉反应呈粉红色，加热后变为玫瑰红色，与三氯化铁反应呈草绿色的是 。

A.黄芩苷
B.木樨草素
C.大豆素
D.杜鹃素
E.金丝桃苷",$D$,D,single_choice
"杏仁苷酶可水解 。

A.β-葡萄糖苷键
B.α-去氧糖苷键
C.β-果糖苷键
D.S-苷键
E.α-葡萄糖苷键",$A$,A,single_choice
"上述患者的表现，体现阴阳的哪一种关系

A.相互交感
B.对立制约
C.阴阳平衡
D.相互转化
E.阴阳消长",$A$,A,single_choice
"血药浓度的药时曲线具有典型的双峰现象如下图所示的化合物是 。

A.黄芩苷
B.大豆苷
C.橙皮苷
D.杜鹃素
E.芦丁",$A$,A,single_choice
"以下不是广药主产地的是 。

A.广东
B.广西
C.福建
D.海南
E.台湾",$C$,C,single_choice
"因恐惧过度而出现二便失禁，摄纳不住的表现是

A.气上的症状
B.气下的症状
C.气乱的症状
D.气结的症状
E.气消的症状",$B$,B,single_choice
"阳虚证的临床表现是

A.少气懒言，疲倦乏力
B.潮热盗汗，舌红少苔
C.面色苍白，唇色淡白
D.痛如针刺，固定不移
E.恶风自汗，畏寒肢冷",$E$,E,single_choice
"石榴皮的功效是

A.敛肺，涩肠，止痛
B.涩肠止泻，止血，杀虫
C.补脾祛湿，益肾固精
D.止汗退热，益胃生津
E.补益肝肾，收敛固脱",$B$,B,single_choice
"某男，70岁。喘而胸满闷塞，甚则胸盈仰息，咳嗽，痰黏腻色白，咳吐不利，甚则呕恶，食少，口黏不渴。舌苔白腻，脉滑。治疗时应首选

A.二陈汤合三子养亲汤
B.生脉散合补肺汤
C.七味都气丸合生脉散
D.参蛤散合肾气丸
E.苏子降气汤合二陈汤",$A$,A,single_choice
"根据用药错误发生的程度和发生后可能造成危害的程度，将用药错误分为A～Ⅰ九级，并可归纳为4个层级。差错导致患者生命垂危，需要应用维持生命的措施属于

A.C级
B.F级
C.H级
D.G级
E.I级",$C$,C,single_choice
"具强烈而持久的蒜样特异臭气，味辛辣，嚼之有灼烧感的药材是 。

A.乳香
B.没药
C.阿魏
D.血竭
E.藤黄",$C$,C,single_choice
"内服治滑脱诸证，外用收湿敛疮宜选

A.龙骨
B.磁石
C.朱砂
D.琥珀
E.珍珠",$A$,A,single_choice
"治宜可选用的中成药是

A.舒肝健脾丸
B.沉香化气丸
C.胃痛宁片
D.胃安胶囊
E.胃尔康片",$C$,C,single_choice
"质地松泡的药物宜切 。

A.薄片
B.厚片
C.丝
D.段
E.块",$B$,B,single_choice
"生物碱绝大多数存在于 。

A.蕨类植物
B.裸子植物
C.藻类、地衣类植物
D.单子叶植物
E.双子叶植物",$E$,E,single_choice
"鼻炎、鼻窦炎属肺经风热及胆腑郁热证者治疗宜选用

A.辛芩颗粒
B.霍胆丸
C.鼻渊舒胶囊
D.鼻炎康片
E.千柏鼻炎片",$C$,C,single_choice
"何首乌主要蒽醌类成分的生物活性 。

A.具有降血脂、抗动脉粥样硬化、增强免疫功能等药理作用
B.具有收缩子宫、降压、降血清胆固醇的作用
C.用于治疗肝纤维化、消化性溃疡、白内障、癌症、记忆缺失、艾滋病
D.用于麻疹和外阴部湿疹、阴道炎的治疗
E.具有抗受孕作用",$A$,A,single_choice
"治疗虚劳时四君子汤可用于治疗

A.气虚虚劳
B.血虚虚劳
C.阴虚虚劳
D.阳虚虚劳
E.阴阳两虚虚劳",$A$,A,single_choice
"患者夜寐盗汗，五心烦热，两颧色红，口渴，舌红少苔，脉细数。治疗应首选

A.黄连阿胶汤
B.黄连温胆汤
C.当归六黄汤
D.养阴清肺汤
E.甘麦大枣汤",$C$,C,single_choice
"叶片全缘或微波状，基部狭窄下延至叶柄成翼状的是 。

A.石韦
B.大青叶
C.枇杷叶
D.蓼大青叶
E.淫羊藿",$B$,B,single_choice
"心气虚证的临床表现是

A.心悸气短，神疲乏力
B.心胸憋闷，形寒肢冷
C.心悸气短，唇舌色淡
D.心悸气短，五心烦热
E.心中烦热，口舌糜烂疼痛",$A$,A,single_choice
"含有生物碱成分的中药常采用的炮制辅料是 。

A.蜂蜜
B.盐水
C.姜汁
D.麻油
E.黄酒",$E$,E,single_choice
"维C银翘片中含有的西药成分包括

A.对乙酰氨基酚
B.马来酸氯苯那敏
C.咖啡因
D.维生素C
E.异戊巴比妥",$A$,A,single_choice
"治宜选用的方剂是

A.柴胡疏肝散
B.济川煎
C.一贯煎
D.玉女煎
E.血府逐瘀汤",$C$,C,single_choice
"明代本草代表作是 。

A.《图经本草》
B.《新修本草》
C.《本经》
D.《本草纲目》
E.《本草纲目拾遗》",$D$,D,single_choice
"既可润肠通便，又能利水消肿的药物是

A.郁李仁
	3

B.芦荟
C.决明子
D.生地黄
E.火麻仁",$A$,A,single_choice
"黄芩苷的药理作用不包括 。

A.抗病毒
B.抗毒素
C.抗炎
D.抗过敏
E.抗凝血",$E$,E,single_choice
"思虑劳神过度，伤及于脾，使脾不健运，运化无力，气血化生无源的表现是

A.气上的症状
B.气下的症状
C.气乱的症状
D.气结的症状
E.气消的症状",$C$,C,single_choice
"大黄中主要成分的结构类型为 。

A.对苯醌
B.萘醌类
C.对菲醌
D.邻菲醌
E.蒽醌类",$E$,E,single_choice
"满山红的质量控制成分是 。

A.槲皮素
B.麻黄碱
C.芦丁
D.杜鹃素
E.橙皮苷",$D$,D,single_choice
"某女，68岁。头晕目眩，耳鸣，胁痛，腰膝酸软，咽干，颧红，盗汗，五心烦热，舌红无苔，脉细数。中医辨证为

A.心阳虚证
B.肝肾阴虚证
C.心血虚证
D.心气虚证
E.心阴虚证",$E$,E,single_choice
"含挥发油多的药材和饮片，应置阴凉干燥处贮存的是

A.甘遂
B.扁豆
C.薄荷
D.葛根
E.熟地黄",$C$,C,single_choice
"中医应辨证为

A.肝肾亏虚证
B.痰湿中阻证
C.肾精不足证
D.肝阳上亢证
E.气血亏虚证",$D$,D,single_choice
"表面灰白色或黄白色，有数圈同心环节和棕色点状须根痕，上面有突起的茎痕，下面有连接另一块茎的痕迹，气微，味苦，嚼之有黏性的是 。

A.黄芩
B.白及
C.黄连
D.葛根
E.防己",$B$,B,single_choice
"下列生物碱中以游离形式存在的是 。

A.盐酸小檗碱
B.硫酸吗啡
C.草酸盐
D.那可丁
E.生物碱苷",$D$,D,single_choice
"牛黄具有解痉作用，引起平滑肌松弛作用的成分为 。

A.SMC
B.去氧胆酸
C.胆红素
D.石胆酸
E.胆酸",$B$,B,single_choice
"治疗内伤发热气虚发热证的代表方是

A.丹栀逍遥散
B.清骨散
C.补中益气汤
D.血府逐瘀汤
E.通窍活血汤",$C$,C,single_choice
"清气化痰丸的主治是

A.痰火扰心
B.痰热阻肺
C.痰火郁结所致的瘿瘤初起
D.风痰上扰
E.痰湿停滞",$B$,B,single_choice
"中医应辨证为

A.寒邪客胃证
B.饮食伤胃证
C.肝气犯胃证
D.湿热中阻证
	39
专业网校课程、题库软件、考试用书、资讯信息全方位一体化职业考试学习平台
E.脾胃虚寒证",$D$,D,single_choice
"某患者，女，40岁，风热头痛，症见恶风身热、偏正头痛、鼻流清涕、牙疼喉痛，宜选用的药物是

A.脑立清丸
	94

B.芎菊上清丸
C.天麻钩藤颗粒
D.川芎茶调散
E.正天丸",$B$,B,single_choice
"茵栀黄口服液除清热解毒外，还可

A.利湿退黄
B.行气止痛
C.凉血通淋
D.利湿通淋
	95

E.行血化滞",$A$,A,single_choice
"川芎茶调散的功能是

A.镇肝熄风，滋阴潜阳
B.祛风清热，养血活血
C.清热解毒
D.疏风止痛
E.活血化疾，凉血止血",$D$,D,single_choice
"某女，24岁。因受凉后出现头痛，连及项背，恶寒畏风，口不渴，舌质淡，苔薄白，脉浮。治宜选用的药是

A.川芎
B.延胡索
C.莪术
D.丹参
E.郁金",$A$,A,single_choice
"净制时选用磁选的药材是 。

A.枇杷叶
B.石韦
C.金樱子
D.狗脊
E.鹿茸",$A$,A,single_choice
"治疗厌食脾失健运证的首选方剂是

A.不换金正气散
B.保和丸
C.健脾丸
D.异功散
E.平胃散",$A$,A,single_choice
"症见恶寒发热，头痛，干咳少痰，手足心热，宜选用的治法是

A.辛凉解表法
B.透疹解表法
C.益气解表法
D.滋阴解表法
E.助阳解表法",$C$,C,single_choice
"某女，60岁，有冠心病史半年，昨日因劳作太累，胸部隐隐作痛，神疲乏力，气短懒言，心悸自汗。舌胖有齿痕，色淡暗，苔薄白，脉弱而涩。治疗主方选

A.补阳还五汤
B.丹栀逍遥散
C.当归四逆散
D.甘麦大枣汤
E.瓜蒌薤白半夏汤",$A$,A,single_choice
"宜先煎的饮片是

A.降香
B.鹿角霜
C.海金沙
D.西红花
E.紫河车",$B$,B,single_choice
"下列能够引起急性肾衰的中药有

A.天仙藤
B.首乌藤
C.鸡血藤
D.大血藤
E.丁公藤",$A$,A,single_choice
"七宝美髯丸的功能是

A.健脾补肾
	13

B.养血安神
C.健脾和胃
D.养阴生津
E.滋补肝肾",$E$,E,single_choice
"胁痛的基本治则是

A.疏肝理气止痛
B.清热利湿止痛
C.祛瘀通络止痛
D.养阴柔肝止痛
E.疏肝和络止痛",$E$,E,single_choice
"药性为辛、苦，温，功能理气调中，燥湿化痰，适用于气滞、湿阻、痰壅之证的药物是

A.枳实
B.青皮
C.乌药
D.陈皮
E.青木香",$D$,D,single_choice
"E顺气活血汤
66.治疗跌打损伤气滞血瘀证，可选用的方剂是

A.膈下逐瘀汤
B.桃红四物汤
C.身痛逐瘀汤
D.独活寄生汤
E.顺气活血汤",$E$,E,single_choice
"柴胡皂苷a是 。

A.Ⅱ型柴胡皂苷
B.Ⅲ型柴胡皂苷
C.Ⅳ型柴胡皂苷
D.V型柴胡皂苷
E.I型柴胡皂苷",$E$,E,single_choice
"附子的性能特点有

A.辛热有毒
B.上助心阳
C.中温脾阳
D.下壮肾阳
E.善散寒湿",$A$,A,single_choice
"味连的原植物是 。

A.云南黄连
B.峨眉野连
C.三角叶黄连
D.黄连
E.雅连",$D$,D,single_choice
"过量服用含有朱砂的药物会引起

A.角弓反张，痉挛
B.牙关紧闭，心律失常
C.大汗，脱发，口唇糜烂
D.吐血、咯血、便血、尿血、黄疸
E.口腔粘膜充血，牙龈肿胀，少尿",$E$,E,single_choice
"热痰多为

A.痰色白而清稀
B.痰色黄色黏稠
C.痰少难以排出
D.痰白易咯量多
E.咳吐脓血如粥",$A$,A,single_choice
"附子的正确用法是

A.后下10～15分钟
B.研粉冲服
C.先煎30～60分钟
D.煎煮1～5分钟
E.煎煮5～10分钟",$C$,C,single_choice
"101

第二十三章 外科常用中成药
题
1生肌玉红膏能解毒生肌，适用于疮疡病症为

A.热毒壅盛所致的疮疡，症见疮面浓液稠厚、腐肉未脱
B.阴证疮疡，症见疮面色鲜、脓腐将尽
C.热毒壅盛所致的疮疡，症见疮面色鲜、脓腐将尽
D.阴证疮疡，症见疮面浓液稠厚、腐肉未脱
E.溃疡脓腐未清者",$C$,C,single_choice
"治疗应首选的方剂是

A.上下相资汤
B.将军斩关汤
C.清热固经汤
D.固本止崩汤
E.右归丸",$B$,B,single_choice
"眩晕的特点是

A.坐立不安
B.头重如蒙
C.头痛头胀
D.头晕眼花
E.恶心呕吐",$D$,D,single_choice
"中医辨证为

A.阴虚火旺证
B.心火炽盛证
C.肝郁化火证
D.痰热扰心证
E.心胆气虚证",$D$,D,single_choice
"款冬花蜜炙后，可 。

A.消除对咽喉的刺激性，增强宽中和胃
B.增强润肺止咳作用
C.缓和苦寒之性，减少呕吐的副作用，增强润肺止咳
D.缓和发汗作用，增强宣肺平喘
E.止咳化痰、杀虫",$B$,B,single_choice
"既滋阴清热，又固经止带的常用中成药是

A.加味逍遥丸
B.宫血宁胶囊
C.元胡止痛片
D.七制香附片
E.固经丸",$E$,E,single_choice
"大蓟炒炭后的作用是 。

A.增强收敛止血作用
B.增强祛风理血作用
C.增强健胃消食作用
D.增强固肠止泻作用
E.增强补脾健胃作用",$A$,A,single_choice
"饮片切制时，按药材质地的不同采取的切制原则是 。

A.质坚宜厚
B.质坚宜薄
C.质软宜厚
D.质松宜薄
E.没有要求",$B$,B,single_choice
"某患儿，4岁，咳嗽，咯痰、发热、微恶风寒，伴有塞、流涕、咽痛、苔薄黄，宜选用的治疗药物是

A.小儿消积止咳口服液
	8

B.小儿咳喘灵颗粒
C.儿童清肺丸
D.清宣止咳颗粒
E.通宣理肺丸",$D$,D,single_choice
"属于木脂素类化合物的是 。

A.花椒内酯
B.邪蒿内酯
C.厚朴酚
D.欧前胡内酯
E.仙鹤草内酯",$C$,C,single_choice
"土炒的主要目的是 。

A.增强补中益气作用
B.增强健脾补胃作用
C.增强补脾止泻作用
D.增强滋阴生津作用
E.增强温肾壮阳作用",$C$,C,single_choice
"痔湿热下注证可采用的治法是

A.养血祛风润燥
B.清热凉血祛风
C.清热利湿止血
D.理气祛风活血
E.补气升提举陷",$C$,C,single_choice
"消渴病，尿频量多，浊如膏脂，腰膝酸软，乏力，头晕耳鸣，口干唇燥，皮肤干燥，瘙痒，舌红苔少，脉细数。辨证应属

A.上消肺热津伤证
B.中消胃热炽盛证
C.中消气阴亏虚证
D.下消肾阴亏虚证
E.下消阴阳两虚证",$D$,D,single_choice
