problem,solution,answer,problem_type
"干咳少痰，或痰液胶粘难咯，多因感受哪种病邪

A.风邪
B.寒邪
C.暑邪
D.燥邪",$D$,D,single_choice
"膏淋者，其最佳选方是

A.八正散
B.知柏地黄丸
C.程氏萆薢分清饮
D.导赤散
E.苍术难名丹",$C$,C,single_choice
"下列哪项不是亡阴证的证候特点：（         ）

A.汗黏如油
B.身灼肢厥
C.皮皱唇燥
D.小便极少
E.脉细数疾",$B$,B,single_choice
"针刺部位出现皮下出血而引起的肿痛,早期局部应

A.热敷
B.冷敷
C.热疗
D.红外线治疗",$B$,B,single_choice
"患者阳衰阴盛，四肢厥逆，恶寒蜷卧，口不渴，舌淡苔白，脉沉细，治宜用（ ）

A.大承气汤
B.四逆汤
C.乌梅丸
D.四逆散
E.当归四逆汤",$B$,B,single_choice
"现存最早的完整的古本草合刊本是

A.《神农本草》
B.《本草经集注》
C.《政和本草》
D.《本草纲目》
E.《重修政和本草》",$D$,D,single_choice
"影响生物碱旋光性的主要因素有 。

A.生物碱在植物体内的存在部位
B.生物碱在植物体内的含量
C.生物碱结构中手性碳的构型
D.生物碱结构中碳原子的个数
E.生物碱结构中氧原子的个数",$C$,C,single_choice
"梅核气及瘿瘤常见于：(    )

A.肝脾不调证
B.胆郁痰扰证
C.肝气犯胃证
D.肝气郁结证
E.气逆证",$A$,A,single_choice
"洋地黄毒苷元的结构为 。

A.强心甾烯
B.蟾蜍甾二烯(或海葱甾二烯)
C.三萜
D.α-羟基糖
E.α-去氧糖",$A$,A,single_choice
"发生在肌肤浅表部位、范围较小的急性化脓性疾病是

A.粉刺
B.瘾疹
C.疖
D.疮
E.痔",$C$,C,single_choice
"以下药材中的鞣质属于：大黄中的鞣质 。

A.没食子酸鞣质和逆没食子酸鞣质
B.以喹诺里西啶为基本结构单元的化合物
C.可水解鞣质和缩合鞣质
D.由酚酸和多元醇通过苷键和酯键形成的化合物
E.一类结构比较复杂的多元酚类化合物",$E$,E,single_choice
"以下不属于崩漏瘀血阻络证的临床表现的是

A.经色淡红
B.经血暗有血块
C.量时多时少，时出时止
D.舌质紫暗，脉涩
E.经血非时而下",$A$,A,single_choice
"患者，男，30岁。近来因食油腻之物，致心下满痛，呕吐不止，往来寒热，心烦口苦，大便秘结，舌苔黄，脉弦数有力，治宜选用

A.大柴胡汤
B.蒿芩清胆汤
C.大承气汤
D.小柴胡汤
E.小承气汤",$A$,A,single_choice
"热病后期，阴液大伤，邪伏阴分，症见夜热早凉，热退无汗，舌红苔少，脉细数者，治宜用（ ）

A.麦门冬汤
B.当归六黄汤
C.清骨散
D.青蒿鳖甲汤
E.清暑益气汤",$D$,D,single_choice
"舟车丸注意事项不包括

A.孕妇及水肿属阴水者禁用
B.不可过量，久服
C.服药期间饮食宜清淡，低盐
D.实热积滞致大便燥结者慎用
E.服药应从小剂量开始，逐渐加量",$D$,D,single_choice
"据《素问·咳论》冬季肺受病，是从何脏传来？

A.心
B.肺
C.肝
D.脾
E.肾",$E$,E,single_choice
"不属于乳剂不稳定现象的是 。

A.分层
B.絮凝
C.转相
D.分解
E.破裂",$D$,D,single_choice
"为了增强六神曲的醒脾和胃作用，常用的炮制方法是 。

A.土炒
B.米炒
C.炒黄
D.炒焦
E.麦麸炒",$E$,E,single_choice
"以下可以用于治疗流感所致的发热恶风、头痛、咳嗽、咽痛的药物有

A.银翘解毒丸
B.羚羊感冒片
C.双黄连颗粒
D.桑菊感冒片
E.连花清瘟胶囊",$B$,B,single_choice
"“天癸至，任脉通，太冲脉盛”的生理基础是

A.肺朝百脉的功能正常
B.肝的阴血充足
C.肾的精气充盛
D.心主血脉的功能正常",$C$,C,single_choice
"患儿，6 岁半。经常夜间遗尿，白天尿频量多，平素易感，面色少华，食欲不振，大便溏薄，舌淡苔白，脉沉无力。治疗应首选的方剂是

A.菟丝子散
B.导赤散
C.缩泉丸合玉屏风散
D.补中益气汤合缩泉丸
E.桑螵蛸散",$D$,D,single_choice
"关于涂药，以下说法正确的是

A.涂药前需清洁局部皮肤
B.涂药不宜过厚、过多，以防毛孔闭塞
C.刺激性较强的药物，不可涂于面部；婴幼儿禁用
D.混悬液先摇匀后再涂药
E.涂药后，如局部皮肤有丘疹、奇痒或局部肿胀等过敏现象，应立即停用，并将药物擦净或清洗，必要时遵医嘱给予抗过敏药物",$A$,A,single_choice
"奇经八脉中除（   ）横向循行外，均为纵向循行，纵横交错循行分布于十二经脉之间

A.督脉
B.任脉
C.带脉
D.交会穴",$C$,C,single_choice
"属于“阳中之阳”的时间是

A.上午
B.中午
C.下午
D.前半夜",$A$,A,single_choice
"关于下图药材的说法错误的是 。

A.药材在冬季成熟爆裂时采摘
B.来源于漆树科植物盐肤木、青麸杨或红麸杨叶上的虫瘿
C.药材内壁平滑，气特异，味涩
D.按外形的不同分为“肚倍”和“角倍”
E.药材断面角质样，有光泽",$A$,A,single_choice
"主治中老年人、病后产后等虚性便秘及习惯性便秘的是

A.苁蓉通便口服液
B.舟车丸
C.尿毒清颗粒
D.通便宁片
E.麻仁胶囊",$A$,A,single_choice
"《素问·脉要精微论》“夏至四十五日，阴气微上，阳气微下”说明

A.阴阳消长平衡
B.阴阳对立制约
C.阴阳互根互用
D.阴阳相互转化",$B$,B,single_choice
"治疗积滞乳食内积证的首选方是

A.健脾丸
B.七味白术散
C.枳实导滞丸
D.肥儿丸或疳积散
E.消乳丸或保和丸",$E$,E,single_choice
"丹参不具有的功效是

A.活血祛瘀
B.凉血消痈
C.通经止痛
D.利尿通淋
E.清心除烦",$D$,D,single_choice
"人参皂苷Re的结构类型是 。

A.螺旋甾烷型
B.达玛烷型
C.齐墩果烷型
D.乌索烷型
E.羽扇豆烷型",$B$,B,single_choice
"治疗瘾疹血虚风燥证见皮肤瘙痒、便秘者，可选用的中成药是

A.消风止痒颗粒
B.皮敏消胶囊
C.防风通圣丸
D.乌蛇止痒丸
E.润燥止痒胶囊",$E$,E,single_choice
"下列各种成药中，联合用药合理的是

A.更衣丸与消瘿丸
B.蛇胆川贝液与人参再造丸
C.金匮肾气丸与牛黄解毒片
D.心痛口服液与通宣理肺丸
E.归脾丸与人参养荣丸",$E$,E,single_choice
"斑蝥的内服用量是

A.0 03～0 06g
B.0 015～0 03g
C.0 3～0 9g
D.0 002～0 004g
E.1～3g",$A$,A,single_choice
"“皮槁而毛拔”(《素问 · 五脏生成篇》)的原因是

A.多食苦
B.多食甘
C.多食辛
D.多食咸",$A$,A,single_choice
"心火上炎证最主要的临床特征是：(    )

A.发热口渴
B.心悸失眠
C.神昏谵语
D.口舌生疮
E.尿道灼痛",$E$,E,single_choice
"汗证，自汗或盗汗，神疲气短，面色不华，舌质淡，脉细。辨证应属

A.肺卫不固证
B.心血不足证
C.阴虚火旺证
D.邪热郁蒸证
E.脾胃虚弱证",$B$,B,single_choice
"肾精亏损型耳鸣耳聋可选用的方剂是

A.耳聋丸
B.银翘散
C.耳聋左慈丸
D.龙胆泻肝汤
E.益气聪明汤",$C$,C,single_choice
"患儿，11个月。出牙延迟，头颅方大，肋骨串珠，行走迟缓。证属

A.肾阳不足
B.肝肾阴虚
C.肾精亏损
D.脾气虚弱
E.肺气不足",$C$,C,single_choice
"下列临床表现，哪一项不属于气虚证：（      ）

A.少气懒言
B.头晕目眩
C.自汗
D.便泻不爽
E.脉虚",$D$,D,single_choice
"食复是指

A.疾病初愈, 因饮食因素而致复发
B.过食寒凉而发病
C.过食辛辣而发病
D.过食肥甘厚味而发病",$A$,A,single_choice
"老年人用药剂量应

A.首次服用剂量加倍
B.首次服用剂量给足
C.严格按说明书成人剂量服用
D.从最大剂量服用
E.从最小剂量服用",$E$,E,single_choice
"七厘散的功能是

A.活血化瘀，接骨续筋
B.活血散瘀，消肿止痛
C.活血止痛，解毒消肿
D.舒经活络，活血散瘀
E.化瘀消肿，止痛止血",$E$,E,single_choice
"关于注射用中药原料说法错误的是 。

A.中药注射原料通常包括饮片提取的有效成分、有效组分组合物及提取物B主要有效成分含量不低于90％
C.多成分的制剂，所测成分小于总固体量80％
D.控制重金属、有害元素限量
E.以总提取物投料时，按提取物中指标成分含量限（幅）度计算",$C$,C,single_choice
"蕲蛇的功效是

A.祛风止痛，活血通络
B.祛风通络，凉血消肿
C.祛风通络，定惊止痉
D.祛风除湿，散寒止痛
E.祛风除湿，活血通络",$C$,C,single_choice
"执业药师承接患者咨询的内容包括

A.药品名称、适应病证
B.用药方法、用药剂量
C.药物的稀释容积
D.药品价格、报销
E.服药后预计疗效及起效时间",$C$,C,single_choice
"药材表面有明显的皱纹，纵沟及侧根痕，气香特异的药材是 。A

",$A$,A,single_choice
"呈扁球状五角星形状的果实类中药材是 。

A.栀子
B.豆蔻
C.地肤子
D.木瓜
E.小茴香",$C$,C,single_choice
"中医学整体观念的内涵是

A.形神合一的统一观
B.自然界是统一的整体
C.以五脏为中心的统一观
D.人体为整体，并与自然界统一",$D$,D,single_choice
"木火刑金是指何证: (    )

A.肝火犯肺证
B.肝脾不调证
C.肝郁气滞证
D.肝胃不和证
E.肝火上炎证",$A$,A,single_choice
"以下为碳酸盐类方解石族菱锌矿并采用煅淬法炮制的是 。

A.石决明
B.牡蛎
C.自然铜
D.血余炭
E.炉甘石",$E$,E,single_choice
"下列何项不是小蓟饮子的药组（ ）

A.淡竹叶
B.当归
C.生地
D.大黄
E.滑石",$D$,D,single_choice
"肾阴不足，心火偏亢，以致心肾 不交，其治疗宜采用

A.益火补土法
B.金水相生法
C.抑木扶土法
D.培土制水法
E.泻火补水法",$E$,E,single_choice
"与鞣质反应可以用来制备蓝墨水的物质是 。

A.石灰水
B.蛋白质
C.重金属
D.铁氰化钾
E.三氯化铁",$E$,E,single_choice
"发生在肌肤浅表部位、范围较小的急性化脓性疾病是

A.粉刺
B.瘾疹
C.疖
D.疮
E.痔",$C$,C,single_choice
"皮疹颜色暗红，以囊肿为主，经久难愈；伴纳呆腹胀。舌质暗红，有瘀斑，苔黄腻，脉弦滑。治宜选用的方剂是

A.二陈汤合桃红四物汤
B.茵陈蒿汤
C.枇杷清肺饮
D.逍遥蒌贝散
E.二仙汤合四物汤",$A$,A,single_choice
"肛门直肠疾病常见的发病因素有

A.风
B.湿
C.热
D.燥
E.气虚血虚",$A$,A,single_choice
"下列哪味药火煅毒大增，应忌火煅

A.龙骨
B.琥珀
C.磁石
D.朱砂
E.以上均不是",$D$,D,single_choice
"结构中通常含有α-去氧糖的苷类化合物是 。

A.环烯醚萜苷
B.蒽醌类
C.二萜苷
D.黄酮苷
E.强心苷",$E$,E,single_choice
"治疗该患者宜选用的成药功能是

A.滋阴清热、固经止带
B.滋阴清热、除烦安神
C.补气养血、调经止带
D.温经活血、散寒止痛
E.滋阴清热，养血调经",$D$,D,single_choice
"依据中医理论，患者的症状应辨证为

A.肝火上扰型眩晕
B.气血亏虚型眩晕
C.痰浊上蒙型眩晕
D.肝肾阴虚型眩晕
E.痰火扰心型眩晕",$B$,B,single_choice
"风邪的特性是

A.炎上动血
B.重浊黏滞
C.善行数变
D.干涩伤津
E.收引凝滞",$C$,C,single_choice
"饮片呈短段状，茎略呈方柱形，节略膨大；其上有对生叶痕，气微，味极苦的是 。

A.薄荷
B.广藿香
C.荆芥
D.青蒿
E.穿心莲",$E$,E,single_choice
"定喘汤中清热化痰的药是（ ）

A.胆南星、黄芩
B.黄芩、桑白皮
C.黄芩、瓜蒌
D.石膏、法夏
E.石膏、苏子",$B$,B,single_choice
"眩晕的特点是

A.坐立不安
B.头重如蒙
C.头痛头胀
D.头晕眼花
E.恶心呕吐",$D$,D,single_choice
"曹炳章所著的舌诊专著是

A.《伤寒舌鉴》
B.《观舌心法》
C.《伤寒金镜录》
D.《察舌辨证新法》
E.《彩图辨舌指南》",$E$,E,single_choice
"在碱性溶液中加热提取芦丁时，加入少量硼砂的目的是 。

A.防止芦丁氧化
B.防止芦丁水解
C.促进芦丁的溶出
D.阻止非目标物质的溶出
E.净化泥沙",$A$,A,single_choice
"白花前胡的成分是 。

A.简单木脂素
B.联苯环辛烯型木脂素
C.呋喃香豆素
D.简单香豆素
E.吡喃香豆素",$E$,E,single_choice
"主治水停气滞所致的水肿的是

A.苁蓉通便口服液
B.舟车丸
C.尿毒清颗粒
D.通便宁片
E.麻仁胶囊",$B$,B,single_choice
"不适合制成缓释制剂的药物有 。

A.药效剧烈、溶解度小的药物
B.在肠中需在特定部位主动吸收的药物
C.需长期给药的药物
D.单服剂量大于1g的药物
E.生物半衰期大于1h的药物",$C$,C,single_choice
"小儿指纹色青紫，其证是

A.瘀热内结
B.外感风寒
C.外感风热
D.内有虚寒
E.邪热郁滞",$A$,A,single_choice
"某患者，男，55岁，因起身倒水，不小心烫到脚背，医生诊断为轻度烫伤，创面有些溃烂，宜选用的治疗药物是

A.生肌玉红膏
B.紫草膏
C.如意黄金散
D.拔毒生肌散
E.京万红软膏",$E$,E,single_choice
"乌梢蛇酒炙的目的是 。

A.缓和药性
B.矫味和消除副作用
C.增强润肺止咳的作用
D.增强补脾益气的作用
E.增强止呕作用",$B$,B,single_choice
"“治痰先治气”的理论依据是

A.气能生津
B.气能载津
C.气能行津
D.气能摄津",$C$,C,single_choice
"与盐酸-镁粉呈红色至紫红色反应的是 。

A.橙酮
B.黄酮醇、黄酮、二氢黄酮
C.香豆素
D.查耳酮
E.异黄酮",$B$,B,single_choice
"某中年患者眩晕，头痛，颈肩部时有疼痛，夜间失眠多梦，四肢麻木无力，面红耳赤，经医生诊断为颈椎病，请问此患者颈椎病列属中医哪一证型

A.风寒湿证
B.气滞血瘀证
C.肝肾不足证
D.气血亏虚证",$B$,B,single_choice
"既息风止痉，又祛风止痛的药是

A.包煎
B.先煎
C.后下
D.另煎
E.与诸药同煎",$C$,C,single_choice
"消渴病口渴特点是：

A.口淡不渴
B.欲饮不咽
C.大渴引饮
D.渴喜热饮
E.渴不多饮",$C$,C,single_choice
"根据脏腑经络病变部位而选药的药性理论是 。

A.升降浮沉
B.有毒无毒
C.四气
D.五味
E.归经",$E$,E,single_choice
"中医饮食护理的基本要求包括

A.饮食有节
B.饮食随和
C.饮食宜洁
D.治疗饮食
E.辨证施食",$A$,A,single_choice
"以下哪种情况不可选择灸法

A.疮疡久溃不敛
B.风湿性关节疼痛
C.月经不调
D.阴虚发热",$B$,B,single_choice
"治疗丹毒的风热毒蕴证常用代表方为

A.柴胡清肝汤
B.龙胆泻肝汤
C.黄连解毒汤
D.普济消毒饮",$D$,D,single_choice
"肾病患儿面目皆肿，以下肢为甚，面白无华，畏寒肢冷，神疲蜷卧，纳少便溏，舌淡胖，苔白滑，脉沉细无力，证属：

A.脾虚湿困
B.脾肾阳虚
C.肝肾阴虚
D.气滞血瘀
E.肺脾气虚",$B$,B,single_choice
"安宫牛黄丸的功用是

A.清热开窍，豁痰解毒
B.清热解毒，开窍安神
C.清热开窍，熄风止痉
D.开窍定惊，清热化痰",$A$,A,single_choice
"气孔特异，保卫细胞侧面观呈哑铃状的药材是 。

A.广藿香
B.石斛
C.穿心莲
D.麻黄
E.薄荷",$D$,D,single_choice
"通便灵胶囊的功能有

A.泻热导滞
B.宽中理气
C.润肠通便
D.健脾利湿
E.滋阴润燥",$A$,A,single_choice
"为粉末直接压片优良的助流剂、润滑剂、抗黏附剂、吸收剂的辅料是 。

A.月桂醇硫酸钠
B.聚乙二醇
C.硬脂酸镁
D.滑石粉
E.微粉硅胶",$E$,E,single_choice
"精血虚少便秘的治疗，属于

A.热者寒之
B.通因通用
C.二者均是
D.二者均非",$D$,D,single_choice
"止咳平喘剂适用的病证有

A.风寒
B.肺热
C.燥邪
D.肺虚
E.肾不纳气",$A$,A,single_choice
"既安神，又润肠的药是

A.各种原因引起的心神不宁
B.阴虚血少之心神不宁
C.心火亢盛之心神不宁
D.心肾不交之心神不宁
E.肝阳上亢兼心神不宁",$E$,E,single_choice
"水入即吐者多属

A.湿热证
B.热盛伤津
C.阴虚
D.水饮内停
E.瘀血",$D$,D,single_choice
"关于癥瘕的病因病机，一般少见于

A.肾虚血瘀
B.气滞血瘀
C.寒湿凝结
D.痰湿瘀结",$D$,D,single_choice
"中药丹参中抗脑缺血的醌类成分是 。

A.菲醌类
B.蒽醌类
C.萘醌类
D.苯醌类
E.二蒽醌类",$A$,A,single_choice
"《本草纲目拾遗》的朝代为 。

A.明朝
B.宋代
C.清代
D.元朝
E.唐朝",$C$,C,single_choice
"胃痛症见胀痛，痛连两胁，每因烦恼郁怒则痛作或痛甚，嗳气、矢气则痛舒，喜长叹息，大便不畅，苔多薄白，脉弦。属于胃痛哪种证型

A.肝胃郁热
B.瘀血停滞
C.肝气犯胃
D.脾胃虚寒",$C$,C,single_choice
"附子与肉桂均有的功效是

A.补火助阳
B.散寒止痛
C.回阳救逆
D.温通经脉
E.引火归元",$A$,A,single_choice
"病人小便不利，头痛微热，烦渴欲饮，甚则水入即吐，苔白脉浮，可选：

A.三仁汤
B.藿香正气散
C.五苓散
D.猪苓汤
E.防已黄芪汤",$C$,C,single_choice
"在合理用药的原则中，安全的含义首先是指

A.使用有毒药物时，应考虑是否适当
B.使用有毒药物时，应考虑选择合理剂量
C.应考虑所选药物是否安全，是否会对患者造成不良反应
D.应考虑用药出现不良反应后，是否另行选药
E.应考虑用药后如出现意外，是否有相应的处理措施",$C$,C,single_choice
"消渴的主要病变脏腑是

A.肺肝肾
B.肺胃肾
C.心脾肾
D.肝脾肾",$B$,B,single_choice
"寒邪客胃型胃痛主要的临床表现是

A.胃痛暴作，恶寒喜暖
B.得温痛减，遇寒加重
C.痛连两胁，喜长叹息
D.口淡不渴，或喜热饮
E.舌淡苔薄白，脉弦紧",$C$,C,single_choice
